49	fe3d39e30798	_start_deferred_audio_service_initialization@app.py:17693 _close_worker_queue@Tools/raw_cli_executor.py:841 _console_system_prompt_chip_activated@UI/Screens/chat_screen.py:12161 _console_sources_chip_activated@UI/Screens/chat_screen.py:12181 _console_tools_chip_activated@UI/Screens/chat_screen.py:12194 _console_run_chip_activated@UI/Screens/chat_screen.py:12202 _console_cost_chip_activated@UI/Screens/chat_screen.py:12224 handle_console_run_library_rag@UI/Screens/chat_screen.py:15775 handle_console_save_chatbook@UI/Screens/chat_screen.py:20430 handle_console_inspector_review_changes@UI/Screens/chat_screen.py:20613 handle_console_inspector_review_approval@UI/Screens/chat_screen.py:20855 handle_library_media_rail_return@UI/Screens/library_screen.py:7177 _library_pane_visibility_changed@UI/Screens/library_screen.py:7308 _retry_library_source_snapshot@UI/Screens/library_screen.py:21693 handle_library_media_select_toggle@UI/Screens/library_screen.py:22760 handle_library_emergency_return@UI/Screens/library_screen.py:27060 handle_transcribe_cpp_gguf_requested@UI/Screens/library_screen.py:27998 handle_library_media_reader_find@UI/Screens/library_screen.py:32875 undo_selected_conversation_workspace_link@UI/Screens/library_screen.py:35220 link_selected_conversation_to_workspace@UI/Screens/library_screen.py:35230 open_chunking_lab_pressed@UI/Screens/library_screen.py:35287 _handle_confirm@UI/Screens/settings_screen.py:2555 _handle_submit@UI/Screens/settings_screen.py:2560 _handle_tool_profile_import@UI/Screens/settings_screen.py:4432 handle_preview_appearance@UI/Screens/settings_screen.py:23534 handle_library_rag_profile_set_active@UI/Screens/settings_screen.py:26048 handle_library_rag_recovery_review@UI/Screens/settings_screen.py:26483 handle_library_rag_index_backfill@UI/Screens/settings_screen.py:26504 handle_library_rag_starter_backfill@UI/Screens/settings_screen.py:26512 handle_library_rag_profile_clone@UI/Screens/settings_screen.py:26537 handle_library_rag_starter_clone@UI/Screens/settings_screen.py:26546 handle_provider_return_stay@UI/Screens/settings_screen.py:27250 handle_model_catalog_stale_hours_changed@UI/Screens/settings_screen.py:27586 handle_permission_summary_mode_changed@UI/Screens/settings_screen.py:27591 handle_permission_summary_provider_changed@UI/Screens/settings_screen.py:27596 handle_permission_summary_model_changed@UI/Screens/settings_screen.py:27601 handle_check_storage@UI/Screens/settings_screen.py:27606 handle_check_privacy@UI/Screens/settings_screen.py:27611 handle_validate_config@UI/Screens/settings_screen.py:27811 handle_reload_config@UI/Screens/settings_screen.py:27816 _handle_conversations_requested@UI/Screens/personas_screen.py:6972 _handle_conversation_back@UI/Screens/personas_screen.py:6989 handle_library_media_back@UI/Library_Modules/library_media_controller.py:3189 handle_library_media_read_later@UI/Library_Modules/library_media_controller.py:4513 use_media_in_chat@UI/Library_Modules/library_media_controller.py:4731 _use_library_rag_result_in_console@UI/Library_Modules/library_rag_search_controller.py:1224 open_selected_conversation_in_console@UI/Library_Modules/library_conversations_controller.py:1728 use_selected_conversation_as_source@UI/Library_Modules/library_conversations_controller.py:1747 _refresh@UI/Library_Modules/library_character_repair_controller.py:423 handle_library_skills_import_path_submitted@UI/Library_Modules/library_skills_controller.py:1314 handle_library_skills_import_run@UI/Library_Modules/library_skills_controller.py:1327 handle_library_skill_save@UI/Library_Modules/library_skills_controller.py:2031 _refresh_after_library_note_import@UI/Library_Modules/library_notes_controller.py:5037 handle_library_note_import_add_source@UI/Library_Modules/library_notes_controller.py:5413 handle_library_notes_trash_back@UI/Library_Modules/library_notes_controller.py:5955 handle_library_notes_create_blank@UI/Library_Modules/library_notes_controller.py:6170 handle_library_ingest_retry_last@UI/Library_Modules/library_ingest_controller.py:1838 handle_library_ingest_start@UI/Library_Modules/library_ingest_controller.py:2132 retry_library_conversation_reader@UI/Library_Modules/library_conversation_reader_controller.py:917 _consume@Widgets/modal_dismissal.py:137 _toggle_custom@Widgets/model_search_picker.py:830 _save@Widgets/settings_internal_prompts_editor_modal.py:153 _name_submitted@Widgets/workspace_create_modal.py:440 _confirm@Widgets/workspace_create_modal.py:445 latest@Widgets/Persona_Widgets/buddy_conversation_modal.py:225 _run_pressed@Widgets/Persona_Widgets/personas_dictionary_tryit.py:225 _selective_changed@Widgets/Persona_Widgets/personas_lore_detail.py:679 _run_pressed@Widgets/Persona_Widgets/personas_lore_tryit.py:210 _handle_test_reply@Widgets/Persona_Widgets/personas_preview_pane.py:473 _handle_input_submitted@Widgets/Persona_Widgets/personas_preview_pane.py:478 _discard_generation@Widgets/Persona_Widgets/personas_character_editor_widget.py:1262 _measure_after_layout@Widgets/Library/library_media_trash_canvas.py:183 return_pressed@Widgets/Library/library_character_return.py:28 _handle_rechunk_legacy_pressed@Widgets/Library/library_search_rag_panel.py:234 _edit_commit_pressed@Widgets/Library/library_file_notes_git_panel.py:3854 _cancel_commit_pressed@Widgets/Library/library_file_notes_git_panel.py:3866 _close_pressed@Widgets/Library/library_file_notes_git_panel.py:4103 _cancel_pressed@Widgets/Library/library_file_notes_git_panel.py:4279 _note_chrome_follows_width@Widgets/Library/library_notes_canvas.py:3655 close_pressed@Widgets/Library/notes_recovery_dialog.py:149 _confirm@Widgets/Library/library_note_folder_dialog.py:67 _name_submitted@Widgets/Library/library_note_folder_dialog.py:72 _confirm@Widgets/Library/library_note_folder_dialog.py:146 _keep_waiting_pressed@Widgets/Library/library_file_notes_workspace.py:6766 _structural_wait_cancel_pressed@Widgets/Library/library_file_notes_workspace.py:7025 _session_git_refresh@Widgets/Library/library_file_notes_workspace.py:7106 _cancel_reload@Widgets/Library/library_file_notes_workspace.py:8689 _sync_after_edit@Widgets/TTS/chapter_editor_widget.py:310 handle_save@Widgets/Settings_Widgets/speech_tts_settings_panel.py:5873 _select_all_cancelled@Widgets/Console/console_scope_picker_modal.py:828 _filter_submitted@Widgets/Console/console_style_picker_modal.py:251 _dismiss_pressed@Widgets/Console/console_activity_outcome_notice.py:199 _submitted@Widgets/Console/console_fork_chat_modal.py:363 _confirm@Widgets/Console/console_fork_chat_modal.py:368 _provider_picker_escape_unhandled@Widgets/Console/console_settings_modal.py:2680 _model_picker_escape_unhandled@Widgets/Console/console_settings_modal.py:2688 _submit_button@Widgets/Console/console_feedback_comment_modal.py:133 _submit_input@Widgets/Console/console_feedback_comment_modal.py:138 _save_button@Widgets/Console/console_rename_session_modal.py:92 _save_input@Widgets/Console/console_rename_session_modal.py:97 _save@Widgets/Console/console_workspace_switcher_modal.py:382 _submitted@Widgets/Console/console_workspace_switcher_modal.py:387 _consume@Widgets/Console/console_terminal_workspace.py:397 _back_to_files_pressed@Widgets/Console/console_workspace_files_modal.py:1086 _save@Widgets/Console/console_save_markdown_modal.py:104 _submitted@Widgets/Console/console_save_markdown_modal.py:109 _stop@Widgets/Console/console_side_chat_modal.py:326 _filter_submitted@Widgets/Console/console_prompt_picker_modal.py:177 _policy_changed@Widgets/Console/console_library_access_modal.py:340 _disable@Widgets/Console/console_project_instructions.py:563 _cancel@Widgets/Console/console_project_instructions.py:568 _proceed@Widgets/Console/console_project_instructions.py:667 _cancel@Widgets/Console/console_project_instructions.py:672 _disable@Widgets/Console/console_project_instructions.py:677
37	c77750a465ce	cancel@UI/Library_Modules/skill_import_choice_modal.py:100 _cancel_button@UI/Library_Modules/prompt_collection_manager_modal.py:639 _cancel@Widgets/workspace_persona_default.py:218 _not_now@Widgets/project_skills_import_modal.py:288 _cancel_safe@Widgets/enhanced_file_picker.py:1721 _cancel@Widgets/workspace_create_modal.py:278 _cancel@Widgets/Persona_Widgets/petdex_import_review.py:516 _cancel_pressed@Widgets/Persona_Widgets/buddy_character_review.py:441 _cancel@Widgets/Persona_Widgets/actor_pack_import_review.py:206 _cancel@Widgets/Library/library_note_folder_dialog.py:62 _cancel@Widgets/Library/library_note_folder_dialog.py:141 _close@Widgets/Library/library_review_set_picker.py:159 _cancel@Widgets/Settings_Widgets/tool_pack_import_review.py:222 _cancel@Widgets/Settings_Widgets/tool_pack_import_review.py:413 _cancel@Widgets/Settings_Widgets/tool_pack_import_review.py:593 _cancel@Widgets/Settings_Widgets/tool_pack_import_review.py:791 _cancel_pressed@Widgets/Console/console_scope_picker_modal.py:883 _cancel@Widgets/Console/prompt_variables_dialog.py:277 _close@Widgets/Console/console_conversation_inspector.py:2157 _cancel@Widgets/Console/console_summarize_preview_modal.py:127 _cancel_pressed@Widgets/Console/console_rewind_modal.py:323 _cancel@Widgets/Console/console_fork_chat_modal.py:373 _cancel@Widgets/Console/console_endpoint_template_modal.py:651 _cancel@Widgets/Console/console_settings_modal.py:4184 _cancel@Widgets/Console/console_feedback_comment_modal.py:128 _cancel@Widgets/Console/console_rename_session_modal.py:87 _cancel@Widgets/Console/console_session_switcher_modal.py:2520 _cancel@Widgets/Console/console_workspace_switcher_modal.py:280 _cancel@Widgets/Console/console_workspace_switcher_modal.py:377 _cancel@Widgets/Console/trace_export_dialog.py:261 _close@Widgets/Console/console_citation_sources_modal.py:306 _cancel@Widgets/Console/console_system_prompt_modal.py:124 _cancel@Widgets/Console/console_auto_speak_consent.py:155 _close@Widgets/Console/console_side_chat_modal.py:344 _model_picker_escape_unhandled@Widgets/Console/console_model_popover.py:1134 _cancel@Widgets/Console/console_model_popover.py:1226 _cancel_pressed@Widgets/Console/console_appearance_picker_modal.py:383 _close@Widgets/Console/console_agent_progress_modal.py:193 _cancel@Widgets/Console/console_exchange_export_dialog.py:219 _cancel_pressed@Widgets/Console/console_reaction_picker_modal.py:687 _cancel@Widgets/Console/console_terminal_session_modal.py:189 _cancel_pressed@Widgets/Console/console_capture_policy_dialog.py:730 _privacy_cancel_pressed@Widgets/Console/console_capture_policy_dialog.py:1005 _cancel@Widgets/Console/console_edit_message_modal.py:167 _cancel@Widgets/Console/console_edit_message_modal.py:300
11	e6f29898e051	_cancel_pressed@Widgets/Persona_Widgets/personas_visual_identity_pack_widget.py:412 _attach_pressed@Widgets/Persona_Widgets/personas_character_dictionaries.py:195 _add_custom_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:561 _import_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:566 _petdex_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:571 _export_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:576 _create_character_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:581 _save_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:591 _cancel_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:596 _export_pressed@Widgets/Persona_Widgets/personas_lore_detail.py:650 _attach_add@Widgets/Persona_Widgets/personas_lore_detail.py:655 _cancel_pressed@Widgets/Persona_Widgets/persona_profile_editor_widget.py:633 _handle_open_console@Widgets/Persona_Widgets/personas_preview_pane.py:490 _handle_configure@Widgets/Persona_Widgets/personas_preview_pane.py:495 _attach_add@Widgets/Persona_Widgets/personas_dictionary_detail.py:848 _import_actor_pack_pressed@Widgets/Persona_Widgets/personas_library_pane.py:677 _sort_pressed@Widgets/Persona_Widgets/personas_library_pane.py:687 _tag_pressed@Widgets/Persona_Widgets/personas_library_pane.py:692 _upload_avatar_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1899 _remove_avatar_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1904 _generate_avatar_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1909 _expression_generate_all_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1957 _style_pick_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1962 _expression_set_import_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1967 _expression_set_export_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1972 _cancel_pressed@Widgets/Persona_Widgets/personas_character_editor_widget.py:1988 _attach_pressed@Widgets/Persona_Widgets/personas_character_world_books.py:192 _clear_pressed@Widgets/Console/console_appearance_picker_modal.py:378
12	a9a805f708c4	finish_create_projection@UI/Screens/library_screen.py:30677 _handle_cancel@UI/Screens/settings_screen.py:2602 _handle_discard@UI/Screens/settings_screen.py:2607 _handle_save@UI/Screens/settings_screen.py:2612 _reuse@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:104 _copy@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:109 _create_new@Widgets/Persona_Widgets/actor_pack_import_review.py:211 _create_copy@Widgets/Persona_Widgets/actor_pack_import_review.py:216 _update_existing@Widgets/Persona_Widgets/actor_pack_import_review.py:221 _back_to_push_session_pressed@Widgets/Library/library_file_notes_git_panel.py:3796 _review_push_again_pressed@Widgets/Library/library_file_notes_git_panel.py:3801 _check_remote_again_pressed@Widgets/Library/library_file_notes_git_panel.py:3806 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:602 handle_discard@Widgets/Settings_Widgets/speech_tts_settings_panel.py:607 handle_save@Widgets/Settings_Widgets/speech_tts_settings_panel.py:612 _revise@Widgets/Settings_Widgets/tool_pack_import_review.py:418 _keep@Widgets/Console/console_video_capacity_modal.py:223 _save_external@Widgets/Console/console_video_capacity_modal.py:228 _discard@Widgets/Console/console_video_capacity_modal.py:233 _show_model_view@Widgets/Console/console_settings_modal.py:3830 _keep@Widgets/Console/console_prompt_comparison_modal.py:145 _restore@Widgets/Console/console_prompt_comparison_modal.py:150 _clear@Widgets/Console/console_system_prompt_modal.py:135 _show_defaults@Widgets/Console/console_model_popover.py:1165 _back_from_defaults@Widgets/Console/console_model_popover.py:1170
9	df9df22a8e6c	handle_console_turn_file_card_review_requested@UI/Screens/chat_screen.py:20619 handle_category_search_submitted@UI/Screens/settings_screen.py:24846 handle_provider_search_changed@UI/Screens/settings_screen.py:26841 handle_provider_conflict_return@UI/Screens/settings_screen.py:27234 handle_library_media_open_viewer@UI/Library_Modules/library_media_controller.py:3053 handle_library_skill_description_changed@UI/Library_Modules/library_skills_controller.py:1779 _confirm@Widgets/Settings_Widgets/tool_pack_import_review.py:423 _confirm@Widgets/Settings_Widgets/tool_pack_import_review.py:598 _confirm@Widgets/Settings_Widgets/tool_pack_import_review.py:796 _save@Widgets/Console/console_settings_modal.py:4242 _make_default@Widgets/Console/console_settings_modal.py:4263 _active_mode_pressed@Widgets/Console/console_session_switcher_modal.py:1787 _history_mode_pressed@Widgets/Console/console_session_switcher_modal.py:1792 _character_mode_pressed@Widgets/Console/console_session_switcher_modal.py:1797 _selection_more_details@Widgets/Console/console_transcript.py:6166 _selection_ask_side_chat@Widgets/Console/console_transcript.py:6172 _selection_request_changes@Widgets/Console/console_transcript.py:6200 _selection_lgm@Widgets/Console/console_transcript.py:6210 _selection_comment@Widgets/Console/console_transcript.py:6216 _apply@Widgets/Console/console_model_popover.py:1231 _save_model_default@Widgets/Console/console_model_popover.py:1237 _make_new_chat_default@Widgets/Console/console_model_popover.py:1242
12	c8b4a3ae6573	_console_retrieval_scope_open_pressed@UI/Screens/chat_screen.py:12127 _console_retrieval_scope_clear_pressed@UI/Screens/chat_screen.py:12134 _console_model_chip_activated@UI/Screens/chat_screen.py:12141 _console_assistant_chip_activated@UI/Screens/chat_screen.py:12153 _console_scope_chip_activated@UI/Screens/chat_screen.py:12478 _explore_library_rail@UI/Screens/library_screen.py:21661 _explore_library_landing@UI/Screens/library_screen.py:21667 submit_library_rag_query@UI/Library_Modules/library_rag_search_controller.py:880 run_library_rag_query@UI/Library_Modules/library_rag_search_controller.py:941 handle_library_skill_back@UI/Library_Modules/library_skills_controller.py:2373 handle_library_prompt_back@UI/Library_Modules/library_prompts_controller.py:3451 handle_library_note_back@UI/Library_Modules/library_notes_controller.py:5686 _choose_root@Widgets/Library/library_file_notes_workspace.py:6722 _submit_named_path_task@Widgets/Library/library_file_notes_workspace.py:8332 handle_revert@Widgets/Settings_Widgets/speech_tts_settings_panel.py:5868 _retry_requested@Widgets/Console/console_prompts_modal.py:1734 _editor_back@Widgets/Console/console_prompts_modal.py:1764 _undo_current_branch_memory_reset@Widgets/Console/console_settings_modal.py:4400 _back_pressed@Widgets/Console/console_workspace_files_modal.py:1081 _flush_pending_filter@Widgets/Console/console_reaction_picker_modal.py:420
8	3513d4124a84	_request_retry@UI/Console_Modules/right_rail.py:307 _confirm@Widgets/Persona_Widgets/dictionary_picker.py:124 _confirm@Widgets/Persona_Widgets/world_book_picker.py:121 _confirm@Widgets/Persona_Widgets/dictionary_attach_picker.py:112 _confirm@Widgets/Persona_Widgets/conversation_attach_picker.py:111 _add_source@Widgets/Library/library_note_import_canvas.py:1279 _change_source@Widgets/Library/library_note_import_canvas.py:1284 _clear_source@Widgets/Library/library_note_import_canvas.py:1289 _view_imported_notes@Widgets/Library/library_note_import_canvas.py:1301 _check@Widgets/Library/library_note_import_canvas.py:1306 _import@Widgets/Library/library_note_import_canvas.py:1354 _cancel@Widgets/Library/library_note_import_canvas.py:1359 _retry@Widgets/Library/library_note_import_canvas.py:1364 _request_parakeet_v2_install@Widgets/Library/library_ingest_canvas.py:2157 _request_external_preparation_cancel@Widgets/Library/library_ingest_canvas.py:2163 _request_transcribe_cpp_gguf@Widgets/Library/library_ingest_canvas.py:2183 _back_pressed@Widgets/Library/library_file_notes_git_panel.py:3621 _refresh_pressed@Widgets/Library/library_file_notes_git_panel.py:3626 _trust_pressed@Widgets/Library/library_file_notes_git_panel.py:3631
8	1cf03147425e	handle_console_composer_collapse@UI/Screens/chat_screen.py:20109 handle_console_composer_expand@UI/Screens/chat_screen.py:20115 handle_console_status_collapse@UI/Screens/chat_screen.py:20121 handle_console_status_expand@UI/Screens/chat_screen.py:20127 _collapse_library_rail@UI/Screens/library_screen.py:21631 _expand_library_rail@UI/Screens/library_screen.py:21637 _cancel@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:177 _confirm@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:182 _open_concept_row@Widgets/Persona_Widgets/personas_character_editor_widget.py:1229 _close_concept_row@Widgets/Persona_Widgets/personas_character_editor_widget.py:1234 _confirm_pressed@Widgets/Library/library_file_notes_git_panel.py:4284 _open_conflict_resolution@Widgets/Library/library_file_notes_workspace.py:8392 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:439 handle_confirm@Widgets/Settings_Widgets/speech_tts_settings_panel.py:444 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:483 handle_confirm@Widgets/Settings_Widgets/speech_tts_settings_panel.py:488 _confirm@Widgets/Console/console_auto_speak_consent.py:164
14	10c5d09e031f	_handle_cancel@UI/Screens/settings_screen.py:2550 _cancel_button@Widgets/settings_internal_prompts_editor_modal.py:163 _cancel@Widgets/Persona_Widgets/dictionary_picker.py:129 close@Widgets/Persona_Widgets/buddy_conversation_modal.py:281 _cancel@Widgets/Persona_Widgets/character_tts_portability_dialogs.py:99 _cancel@Widgets/Persona_Widgets/world_book_picker.py:126 _cancel@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:140 _cancel@Widgets/Persona_Widgets/buddy_management_modal.py:428 _cancel@Widgets/Persona_Widgets/dictionary_attach_picker.py:117 _cancel@Widgets/Persona_Widgets/conversation_attach_picker.py:116 _close@Widgets/Library/library_file_notes_workspace.py:684 _close@Widgets/Library/library_file_notes_workspace.py:808 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:394 handle_cancel@Widgets/Settings_Widgets/speech_tts_settings_panel.py:542 handle_cancel_pressed@Widgets/Settings_Widgets/server_switch_modal.py:259 _cancel@Widgets/Console/console_save_markdown_modal.py:99
5	f118cbc42370	_console_library_chip_activated@UI/Screens/chat_screen.py:12173 handle_open_backup_restore@UI/Screens/settings_screen.py:23885 _handle_conversation_open_library@UI/Screens/personas_screen.py:7027 _handle_conversation_resume@UI/Screens/personas_screen.py:7032 _handle_conversation_continue_console@UI/Screens/personas_screen.py:7037 _handle_preview_reset@UI/Screens/personas_screen.py:7365 _handle_preview_open_console@UI/Screens/personas_screen.py:7370 _handle_preview_configure@UI/Screens/personas_screen.py:7377 handle_library_note_import_clear_source@UI/Library_Modules/library_notes_controller.py:5435 handle_library_note_import_cancel@UI/Library_Modules/library_notes_controller.py:5604 _open_context@Widgets/Console/console_project_instructions.py:318
